relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
88.0,22.0,28.2,0.1,1012.6,988.5160000000001,46.0,20.0,21.0,50,0.35,4.8,9.5,318.0,279.0,7.9,24.7,25.9,25.4,25.4,0.281,0.274,0.292,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-06T21:00
89.0,21.8,27.7,0.1,1012.8,988.7,47.0,15.0,8.0,96,0.33,5.6,12.4,310.0,292.0,9.0,24.2,25.8,25.4,25.4,0.28,0.274,0.292,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-06T22:00
88.0,21.8,27.7,0.004,1012.6,988.5,41.0,13.0,5.0,89,0.35,6.424000000000002,12.2,328.0,315.0,11.2,24.0,25.6,25.4,25.4,0.279,0.274,0.292,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-06T23:00
89.0,21.6,27.1,0.0,1012.2,988.1,45.0,15.0,9.0,87,0.32,8.0,13.3,333.0,322.0,13.3,23.7,25.5,25.4,25.4,0.277,0.274,0.292,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T00:00
87.0,21.3,26.9,0.0,1011.5,987.4,15.77,11.0,8.2,7,0.39,9.4,14.8,337.0,326.0,15.5,23.5,25.3,25.4,25.4,0.276,0.274,0.292,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T01:00
87.0,21.0,26.5,0.0,1010.9,986.8,22.0,5.0,4.0,50,0.38,8.4,13.0,340.0,321.0,15.8,23.3,25.1,25.4,25.4,0.275,0.274,0.292,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T02:00
92.0,20.4,24.8,0.5,1011.2,986.9,81.0,28.0,46.0,94,0.2,6.2,7.3,306.0,279.0,10.858000000000004,23.0,25.0,25.4,25.4,0.279,0.274,0.291,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T03:00
93.0,21.1,26.2,0.0,1011.1,986.9,48.0,18.0,6.0,95,0.2,4.2,8.0,316.65,297.98,7.9,22.9,24.8,25.4,25.4,0.278,0.274,0.291,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T04:00
93.0,20.9,25.2,0.0,1011.3,987.087,49.95,20.0,5.0,100,0.2,8.8,13.3,325.0,311.0,14.922999999999996,22.6,24.7,25.4,25.4,0.277,0.274,0.291,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T05:00
91.0,21.0,26.1,0.0,1011.6,987.4,47.0,10.97,11.79,99,0.25,5.8,9.7,338.0,316.9,15.5,22.6,24.5,25.4,25.4,0.276,0.274,0.291,0.309,3,0,3,0.0,3,35.7,1,0.0,2022-04-07T06:00
87.01,22.2,28.9,0.0,1012.1,988.1,61.0,33.0,4.82,90,0.41,4.8,8.0,283.0,288.0,10.1,23.4,24.4,25.4,25.4,0.271,0.274,0.291,0.309,106,51,55,259.7,106,264.4,1,3517.95,2022-04-07T07:00
81.0,22.0,29.6,0.1,1012.6,988.6,100.0,76.0,23.0,100,0.6169000000000002,5.6,6.9,225.0,231.0,18.0,24.8,24.4,25.4,25.4,0.27,0.273,0.291,0.309,346,253,93,582.3,346,593.7,1,3600.0,2022-04-07T08:00
85.0,22.3,29.0,3.1,1013.1,989.1,100.0,52.0,38.0,100,0.48,7.4,9.3,194.0,196.0,22.7,25.6,24.5,25.4,25.4,0.303,0.273,0.291,0.309,417,210,207,325.7,417,881.0,1,3600.0,2022-04-07T09:00
84.0,22.9,30.1,1.2,1012.8,988.8,100.0,100.0,12.0,100,0.52,7.030000000000002,8.6,217.0,213.0,23.4,26.5,24.6,25.4,25.4,0.309,0.275,0.29,0.309,526,263,263,324.7,526,1119.0490000000002,1,3600.0,2022-04-07T10:00
91.0,23.0,29.5,3.0,1012.3,988.2,100.0,100.0,50.13,99,0.27,3.1,3.7,201.0,209.0,23.8,26.1,24.8,25.4,25.4,0.33,0.28,0.29,0.309,234,1,233,1.1,234,1255.5,1,0.0,2022-04-07T11:00
85.33,23.3,30.7,0.833,1011.0,987.1,100.0,100.0,4.0,91,0.49,6.2,7.2,249.0,252.0,22.0,26.8,25.0,25.4,25.4,0.319,0.284,0.29,0.309,444,125,319,129.6,444,1317.2,1,2089.4,2022-04-07T12:00
88.0,23.4,30.5,0.9840000000000002,1010.5,986.6,100.0,100.0,50.0,100,0.39679999999999976,5.8,7.0,187.0,192.0,22.3,26.9,25.1,25.4,25.4,0.316,0.286,0.29,0.309,370,60,310,63.7,370,1287.7,1,109.76,2022-04-07T13:00
90.0,22.7,29.7,6.4,1010.3,986.3,100.0,100.0,45.0,100,0.3157,1.1,1.8,252.0,217.0,23.0,26.5,25.3,25.4,25.4,0.353,0.301,0.29,0.309,281,39,242,45.6,281,1168.8,1,0.0,2022-04-07T14:00
89.0,23.2,30.1,1.6340000000000001,1010.0,986.1,100.0,100.0,35.13,96,0.36,5.5,6.1,203.0,203.07,18.4,26.8,25.4,25.4,25.4,0.334,0.308,0.29,0.309,364,132,232,186.1,364,968.8,1,3600.0,2022-04-07T15:00
93.0,22.9,29.0,2.1,1010.0,986.0,97.21,48.0,42.71,99,0.21,3.950999999999999,5.0,294.0,300.0,22.7,26.2,25.5,25.4,25.4,0.339,0.313,0.29,0.309,230,57,173,111.0,230,701.3,1,1530.99,2022-04-07T16:00
90.0,22.6,29.1,0.2,1010.0,986.0,58.0,15.14,22.0,100,0.3,3.6679999999999997,5.4,299.0,312.0,16.9,25.7,25.5,25.4,25.4,0.328,0.315,0.29,0.309,141,55,86,195.4,141,384.5,1,3600.0,2022-04-07T17:00
95.0,22.3,27.7,0.1,1010.5,986.4,58.0,17.0,22.0,100,0.15,4.239,7.1,315.0,281.34,8.3,24.9,25.5,25.4,25.4,0.322,0.316,0.29,0.309,21,4,17,34.8,21,97.8,0,0.0,2022-04-07T18:00
92.0,22.6,28.6,0.0,1010.5,986.4,47.0,16.0,4.0,100,0.23,4.672,7.3,333.0,290.0,6.8,25.9,25.7,25.4,25.4,0.285,0.269,0.29,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T19:00
92.0,22.3,28.1,0.0,1011.4,987.3,47.0,17.0,3.0,100,0.22,5.251,8.7,329.0,294.0,7.9,24.8,25.6,25.4,25.4,0.283,0.27,0.29,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T20:00
91.0,21.7,27.2,0.0,1011.9,987.8,40.85,10.0,3.0,100,0.25,5.9,8.4,312.72,301.0,8.3,24.2,25.5,25.4,25.4,0.281,0.27,0.29,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T21:00
90.0,21.7,27.3,0.0,1011.9,987.8,43.0,12.9,4.0,97,0.28,5.6,10.0,315.0,308.0,9.699999999999998,23.7,25.4,25.4,25.4,0.279,0.27,0.29,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T22:00
91.0,21.4,26.8,0.0,1012.0,987.8,49.01,15.0,10.55,100,0.25,5.4,10.7,307.0,284.0,9.7,23.4,25.2,25.4,25.4,0.278,0.27,0.29021999999999976,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-07T23:00
92.0,21.7,26.9,0.0,1011.6,987.4,42.65,11.19,9.0,88,0.22,6.4,12.0,308.0,303.0,11.5,23.2,25.1,25.4,25.4,0.276,0.271,0.29,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T00:00
93.0,21.5,26.7,0.1,1011.4,987.2,64.0,20.0,29.0,97,0.19,4.5,9.4,284.0,272.0,11.2,23.1,24.9,25.4,25.4,0.276,0.271,0.289,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T01:00
95.0,21.5,26.4,0.0,1011.1,986.9,55.46,17.56,18.0,98,0.14,3.9,8.3,292.0,275.0,9.4,23.0,24.8,25.4,25.4,0.275,0.271,0.289,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T02:00
98.0,21.5,25.3,0.57,1011.2,987.0,100.0,100.0,58.0,98,0.04,7.4,12.7,227.0,223.0,13.0,22.8,24.6,25.4,25.4,0.274,0.271,0.289,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T03:00
99.0,21.5,25.8,0.6,1011.1,986.8,100.0,74.0,50.0,98,0.03,3.9,5.5,326.0,302.0,16.2,22.7,24.5,25.4,25.4,0.281,0.271,0.289,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T04:00
96.0,21.4,25.9,0.2,1011.2,987.0,100.0,100.0,55.0,80,0.1,5.2,8.1,304.0,302.0,8.6,22.6,24.4,25.3,25.4,0.281,0.271,0.289,0.309,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T05:00
93.0,21.1,25.3,0.30000000000000004,1011.5,987.3,62.12,31.65,48.0,11,0.19,10.263,18.2,325.0,326.0,18.0,22.5,24.2,25.3,25.4,0.279,0.271,0.289,0.309,2,0,2,0.0,2,35.9,1,0.0,2022-04-08T06:00
88.0,21.6,27.2,0.048000000000000015,1012.1,988.0,41.0,20.0,25.0,28,0.34,8.0,11.9,306.0,305.0,16.9,23.1,24.1,25.3,25.4,0.278,0.271,0.289,0.309,83,20,63,101.8,83,264.4,1,1227.7,2022-04-08T07:00
82.0,21.6,28.6,0.1,1012.7,988.7,96.0,87.44,100.0,5,0.58,6.8,8.6,288.0,292.0,16.2,24.3,24.1,25.3,25.4,0.277,0.271,0.289,0.309,315,186,129,428.2,315,593.1,1,3600.0,2022-04-08T08:00
83.0,22.1,29.2,0.0,1012.9,988.9,70.0,20.0,79.0,15,0.54,6.5,8.4,273.0,277.0,17.822999999999993,24.9,24.2,25.3,25.4,0.276,0.271,0.289,0.309,292,71,221,110.2,292,879.8,1,1505.95,2022-04-08T09:00
81.0,22.3,29.7,0.1,1012.5,988.5,80.0,36.0,50.0,57,0.62,8.0,9.9,234.0,237.0,21.246,25.9,24.3,25.3,25.4,0.274,0.271,0.288,0.309,492,207,285,255.8,492,1104.9,1,3600.0,2022-04-08T10:00
82.0,23.1,30.8,0.1,1011.8,987.9,52.0,18.58,15.03,82,0.6,8.7,10.5,228.0,229.0,22.148999999999987,26.8,24.5,25.3,25.4,0.272,0.27,0.288,0.309,588,262,326,285.5,588,1253.1,1,3600.0,2022-04-08T11:00
78.0,23.3,33.4,0.176,1010.9,987.1310000000002,96.66,100.0,9.0,1,0.8108999999999995,10.316999999999998,12.8,228.0,230.0,26.3,28.1,24.8,25.3,25.4,0.268,0.269,0.288,0.309,855,664,191,689.8,855,1314.3,1,3600.0,2022-04-08T12:00
82.0,22.9,30.1,0.6880000000000005,1010.2,986.3,80.0,65.0,31.0,8,0.61,10.726,13.6,215.0,220.0,26.3,27.9,25.1,25.3,25.4,0.266,0.268,0.287,0.309,472,120,352,127.6,472,1284.3,1,2027.26,2022-04-08T13:00
85.06,23.4,30.6,0.3,1009.4,985.5,45.0,10.0,47.0,26,0.5,8.3,10.6,198.0,198.0,23.8,27.7,25.3,25.3,25.4,0.267,0.267,0.287,0.309,404,187,217,219.1,404,997.8030000000005,1,3600.0,2022-04-08T14:00
90.0,22.3,27.7,1.9,1009.1,985.1,60.0,41.05,29.86,27,0.31,9.8,13.2,204.0,203.05,24.5,27.3,25.5,25.3,25.4,0.284,0.267,0.287,0.309,377,225,152,318.3,377,965.2,1,3600.0,2022-04-08T15:00
88.0,22.6,29.4,0.3440000000000001,1009.2,985.2,51.0,24.0,27.0,44,0.37439999999999984,3.9,5.0,292.0,291.0,20.9,26.6,25.6,25.3,25.4,0.285,0.268,0.286,0.309,234,129,105,252.4,234,697.7,1,3600.0,2022-04-08T16:00
87.0,22.0,28.6,0.5,1009.6,985.6,70.0,15.0,45.0,100,0.38,3.9,5.2,248.0,254.0,12.6,26.0,25.7,25.3,25.4,0.287,0.268,0.286,0.308,177,105,72,376.1,177,381.2,1,3600.0,2022-04-08T17:00
90.0,21.9,27.6,0.03300000000000001,1009.8,985.7,46.0,3.0,23.0,100,0.28,5.4,9.4,323.0,313.0,9.7,24.9,25.6,25.3,25.4,0.289,0.269,0.286,0.308,19,3,16,26.3,19,96.3,0,0.0,2022-04-08T18:00
91.0,22.4,28.5,0.0,1010.4,986.3,68.0,17.85,37.0,100,0.27,4.874999999999997,9.4,275.0,274.0,9.0,26.4,25.4,25.3,25.4,0.29,0.265,0.279,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T19:00
91.0,22.4,28.2,0.0,1010.8,986.7,62.0,10.0,38.0,100,0.27,6.3,11.6,301.0,300.0,10.4,25.1,25.4,25.3,25.4,0.286,0.266,0.279,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T20:00
90.0,22.0,27.6,0.030000000000000006,1011.2,987.1,63.0,14.0,33.54,100,0.3,7.9,13.6,321.0,310.0,13.3,24.4,25.3,25.3,25.4,0.284,0.267,0.279,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T21:00
89.0,21.6,26.9,0.0,1011.5,987.4,48.0,15.0,21.0,72,0.32,9.081000000000003,16.0,324.0,314.0,16.6,23.8,25.2,25.3,25.4,0.281,0.267,0.279,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T22:00
88.0,21.4,26.8,0.0,1011.5,987.4,20.0,16.0,7.0,3,0.34,8.4,13.5,329.0,316.0,16.6,23.5,25.1,25.3,25.4,0.279,0.267,0.278,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-08T23:00
88.0,21.1,26.4,0.0,1011.2,987.0430000000005,38.0,13.0,5.0,77,0.34,9.0,13.8,331.0,317.0,15.398999999999985,23.3,25.0,25.3,25.4,0.278,0.268,0.278,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T00:00
89.0,21.1,25.9,0.0,1010.6,986.5,34.0,16.52,5.0,58,0.32,10.8,16.1,330.0,321.0,17.6,23.1,24.8,25.3,25.4,0.276,0.268,0.278,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T01:00
89.0,21.2,26.4,0.0030000000000000005,1010.2,986.1,31.0,18.0,3.0,42,0.3,7.9,12.6,330.0,323.0,14.035999999999992,23.0,24.7,25.3,25.4,0.275,0.268,0.278,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T02:00
92.0,21.1,26.2,0.0,1010.2,986.0,43.0,16.0,6.63,82,0.21,4.9,10.1,306.0,297.0,12.6,22.9,24.6,25.3,25.4,0.273,0.268,0.2781699999999997,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T03:00
95.0,21.4,26.3,0.03200000000000001,1010.4,986.2,100.0,100.0,4.0,100,0.14,4.3,7.8,275.0,257.0,7.948999999999997,22.9,24.4,25.3,25.4,0.273,0.268,0.278,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T04:00
96.0,21.7,26.5,0.20699999999999996,1010.7,986.5,100.0,100.0,39.02,94,0.11,4.265999999999999,8.1,235.0,249.0,9.4,22.9,24.3,25.3,25.4,0.272,0.268,0.277,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T05:00
96.0,21.7,26.5,0.0,1011.2,987.0,78.9,52.0,6.0,82,0.11,4.6,8.4,315.0,320.0,8.6,22.9,24.2,25.3,25.4,0.271,0.268,0.277,0.308,2,0,2,0.0,2,36.0,1,0.0,2022-04-09T06:00
91.0,22.1,27.8,0.0,1011.5,987.4,67.0,34.0,12.0,96,0.26,6.3,9.1,301.0,304.0,12.2,23.5,24.1,25.2,25.4,0.27,0.266,0.278,0.308,97,46,51,234.2,97,264.4,1,3525.09,2022-04-09T07:00
85.0,22.2,28.8,0.0,1012.2,988.2,79.0,43.2,17.0,100,0.45,6.527999999999997,8.8,273.0,279.0,16.9,24.4,24.2,25.2,25.4,0.269,0.266,0.277,0.308,257,140,117,322.5,257,592.5,1,3600.0,2022-04-09T08:00
87.0,22.9,29.9,0.0,1012.3,988.3,100.0,22.0,100.0,100,0.42,6.299999999999999,7.7,256.0,259.0,18.180000000000007,25.5,24.3,25.2,25.4,0.267,0.266,0.277,0.308,416,265,151,411.7,416,878.5,1,3600.0,2022-04-09T09:00
85.0,23.3,30.9,0.4360000000000002,1012.3,988.4,100.0,67.56,90.0,85,0.51,5.9,7.1,227.0,229.0,17.6,26.5,24.4,25.2,25.4,0.265,0.265,0.277,0.308,518,258,260,319.2,518,1103.0,1,3600.0,2022-04-09T10:00
82.0,23.4,31.5,0.1,1011.3,987.4,58.0,57.0,8.27,13,0.63,6.4,7.4,218.0,216.37,18.4,27.2,24.6,25.2,25.4,0.264,0.264,0.277,0.308,503,126,377,137.5,503,1272.1200000000001,1,2324.78,2022-04-09T11:00
88.0,23.0,29.4,1.0,1010.4,986.4,69.0,34.0,49.0,31,0.38,8.4,10.7,227.0,228.0,22.7,27.1,24.9,25.2,25.4,0.27,0.264,0.276,0.308,415,66,349,68.7,415,1311.3,1,260.55,2022-04-09T12:00
85.0,23.4,30.8,0.2,1009.5,985.6,51.0,28.0,16.0,54,0.51,8.1,10.2,257.0,260.0,20.5,27.6,25.1,25.2,25.4,0.27,0.264,0.27286999999999995,0.308,564,274,290,291.9,564,1280.9,1,3600.0,2022-04-09T13:00
82.0,23.7,32.6,0.1,1008.6,984.8,40.0,4.0,10.0,100,0.66,5.8,7.2,263.0,264.0,19.105,28.2,25.3,25.2,25.4,0.267,0.263,0.27253000000000005,0.308,627,378,249,444.0,627,1161.6,1,3600.0,2022-04-09T14:00
83.0,24.0,32.3,0.1,1008.0,984.3,52.0,12.0,19.0,100,0.6077999999999997,6.4,7.9,207.0,207.09,17.6,28.4,25.6,25.2,25.4,0.265,0.263,0.275,0.308,514,288,226,408.7,514,961.5,1,3600.0,2022-04-09T15:00
88.0,23.8,30.9,0.1,1008.4,984.5,100.0,94.17,24.0,100,0.38,6.4,7.7,232.0,233.0,18.0,27.9,25.8,25.2,25.4,0.264,0.262,0.275,0.308,293,126,167,247.7,293,694.2,1,3600.0,2022-04-09T16:00
89.0,22.6,29.5,0.26800000000000007,1009.2,985.2,96.0,36.24,53.0,100,0.35,3.2,5.0,243.0,240.0,15.5,26.8,25.9,25.2,25.4,0.277,0.262,0.275,0.308,102,21,81,75.8,102,377.9,1,474.58,2022-04-09T17:00
94.0,22.8,28.8,0.2,1009.5,985.5,55.0,15.0,19.0,100,0.19,3.4,7.1,302.0,294.79,7.6,25.6,25.9,25.2,25.4,0.277,0.263,0.275,0.308,12,1,11,8.9,12,94.7,0,0.0,2022-04-09T18:00
92.0,22.9,29.1,0.0,1009.9,985.9,41.27,10.0,4.0,100,0.23,4.2,8.4,290.0,277.0,6.5,26.8,26.0,25.2,25.4,0.278,0.262,0.274,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T19:00
92.0,22.6,28.5,0.0,1010.7,986.6,45.0,7.06,14.59,100,0.23459999999999984,5.2,6.0,282.0,253.0,7.9,25.6,26.0,25.2,25.4,0.276,0.263,0.274,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T20:00
89.0,22.3,28.8,0.004,1011.0,987.0,42.21,12.0,2.0,100,0.33,3.6,4.1,315.0,255.0,6.1,24.8,25.9,25.2,25.4,0.274,0.263,0.274,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T21:00
90.0,22.0,28.0,0.0,1011.1,987.0,45.0,13.0,5.0,100,0.292,4.3,4.7,302.02,266.0,4.7,24.3,25.7,25.3,25.4,0.273,0.263,0.274,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T22:00
93.0,21.6,26.7,0.0,1011.1,986.9,43.0,7.53,9.75,100,0.19,5.9,5.8,322.0,300.0,7.6,23.8,25.6,25.3,25.4,0.271,0.263,0.274,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-09T23:00
91.0,21.9,27.5,0.0,1010.7,986.6,46.0,12.0,8.0,100,0.25,4.706999999999997,6.9,339.0,317.0,8.3,23.6,25.4,25.3,25.4,0.27,0.264,0.274,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T00:00
91.0,21.8,27.1,0.0,1009.9,985.8,49.4,12.0,15.0,100,0.26,7.0,10.5,339.0,319.0,11.5,23.5,25.3,25.3,25.4,0.269,0.264,0.273,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T01:00
90.0,21.5,26.9,0.0,1009.6,985.5,51.0,10.0,20.0,100,0.28,6.9,11.7,332.0,317.0,12.2,23.3,25.1,25.3,25.4,0.268,0.264,0.273,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T02:00
90.0,21.3,26.6,0.0,1009.7,985.6,59.0,12.0,31.0,100,0.27,6.8,12.5,328.0,311.0,11.9,23.1,25.0,25.3,25.4,0.267,0.264,0.273,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T03:00
90.0,21.3,26.8,0.0,1009.7,985.6,42.0,9.0,7.0,100,0.2809999999999999,6.613000000000002,11.3,325.0,307.0,11.9,23.0,24.8,25.3,25.4,0.266,0.264,0.273,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T04:00
92.0,20.9,25.6,0.0,1009.7,985.5,33.0,4.0,1.1,97,0.21430000000000013,7.1,8.2,312.08,293.0,9.4,22.9,24.7,25.3,25.4,0.266,0.264,0.273,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T05:00
90.0,20.9,26.1,0.0,1010.2,986.0139999999999,35.0,17.0,4.0,59,0.29,6.4,6.2,317.0,299.04,9.0,22.7,24.5,25.2,25.4,0.265,0.264,0.273,0.308,3,0,3,0.0,3,36.2,1,0.0,2022-04-10T06:00
83.0,21.8,29.6,0.0,1011.4,987.4,6.0,0.0,0.0,20,0.5390999999999999,1.1,3.1,180.0,225.0,7.494999999999999,24.1,24.4,25.2,25.4,0.265,0.264,0.272,0.308,119,69,50,351.4,119,264.4,1,3528.08,2022-04-10T07:00
83.0,22.9,31.0,0.0,1011.8,987.9,13.0,0.0,0.0,43,0.58,3.2150000000000007,3.6,194.0,186.0,11.5,25.5,24.5,25.2,25.4,0.263,0.264,0.272,0.308,367,289,78,666.0,367,591.9,1,3600.0,2022-04-10T08:00
79.0,22.9,31.7,0.0,1012.2,988.3,41.0,11.0,2.0,100,0.76,5.1,5.8,184.0,180.0,15.842999999999993,26.8,24.6,25.2,25.4,0.262,0.263,0.272,0.308,553,422,131,656.1,553,877.2,1,3600.0,2022-04-10T09:00
75.0,23.0,33.3,0.0,1011.7,987.9,43.9,13.0,4.0,100,0.95,6.1,7.2,183.0,180.0,18.0,27.9,24.9,25.2,25.4,0.259,0.263,0.271,0.308,674,497,177,615.7,674,1101.1,1,3600.0,2022-04-10T10:00
79.0,23.6,33.2,0.1,1011.2,987.4,62.0,11.47,44.0,90,0.76,3.7,4.8,151.0,153.0,18.4,28.4,25.1,25.2,25.4,0.258,0.262,0.271,0.308,605,346,259,378.1,605,1248.1,1,3600.0,2022-04-10T11:00
79.01,23.9,34.0,0.3,1009.8,986.1,32.0,19.0,13.0,22,0.79,3.7859999999999996,4.3,191.0,185.0,15.1,29.0,25.4,25.2,25.4,0.257,0.261,0.271,0.308,640,402,238,419.1,640,1308.3,1,3600.0,2022-04-10T12:00
91.59,24.1,30.6,5.734,1009.6,985.7420000000006,52.0,17.0,27.0,70,0.27,7.7,10.2,217.0,219.0,22.3,28.7,25.7,25.2,25.4,0.339,0.264,0.27,0.308,525,238,287,254.1,525,1277.6,1,3600.0,2022-04-10T13:00
89.0,24.1,31.5,0.8,1008.8,985.0,52.28,25.0,23.9,47,0.38,4.9,6.7,324.0,319.77,19.8,27.9,25.9,25.2,25.4,0.324,0.27,0.27,0.308,284,87,197,102.5,284,1158.0,1,1273.75,2022-04-10T14:00
87.0,22.5,29.0,7.9,1009.0,985.0,95.0,53.0,25.55,100,0.4,6.5,8.2,199.0,203.0,16.6,27.1,26.0,25.2,25.4,0.371,0.291,0.27,0.308,195,38,157,54.1,195,957.9,1,0.0,2022-04-10T15:00
93.0,21.9,27.2,6.0,1009.7,985.6,100.0,97.0,66.7,100,0.21,5.7,7.4,72.0,67.0,15.8,25.9,26.1,25.2,25.4,0.379,0.315,0.27,0.308,79,10,69,19.7,79,690.7,1,0.0,2022-04-10T16:00
92.01,21.9,27.2,2.1,1009.8,985.7,100.0,54.0,84.0,100,0.23,4.809999999999999,7.7,39.0,62.0,15.159999999999995,24.9,26.0,25.2,25.4,0.355,0.329,0.271,0.308,32,0,32,0.0,32,374.7,1,0.0,2022-04-10T17:00
94.0,22.8,28.9,0.8,1010.6,986.5,79.11,1.0,81.0,97,0.17859999999999993,1.8,1.1,323.0,18.0,11.5,24.5,25.8,25.3,25.4,0.345,0.332,0.272,0.308,9,0,9,0.0,9,93.2,0,0.0,2022-04-10T18:00
90.0,22.8,29.1,0.9,1011.4,987.4,56.0,3.0,39.0,99,0.3,5.9,10.2,322.14,312.0,5.4,26.8,25.8,25.3,25.4,0.306,0.286,0.27,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T19:00
91.0,22.6,28.8,0.013000000000000003,1011.7,987.6,39.76,8.0,4.0,99,0.27,4.2,9.0,329.0,311.65,13.0,25.5,25.8,25.3,25.4,0.302,0.287,0.27,0.308,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T20:00
91.0,22.6,28.7,0.0,1012.5,988.4,50.77,18.0,9.0,100,0.2704000000000002,5.4,10.4,323.0,316.0,9.0,24.9,25.7,25.3,25.4,0.298,0.288,0.27,0.307,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T21:00
92.0,22.3,28.1,0.0,1011.9,987.8,19.15,1.0,2.0,53,0.22,3.712999999999998,3.4,360.0,342.0,6.4709999999999965,24.5,25.6,25.3,25.4,0.295,0.288,0.2691299999999994,0.307,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T22:00
85.0,21.4,28.3,0.0,1011.6,987.5,8.0,5.43,3.68,3,0.45,2.293999999999999,1.8,360.0,11.0,5.0,23.9,25.5,25.3,25.4,0.293,0.288,0.269,0.307,0,0,0,0.0,0,0.0,0,0.0,2022-04-10T23:00
83.0,21.0,28.0,0.0,1011.1,987.0,14.0,3.85,16.0,4,0.5049000000000001,3.7,2.9,349.0,7.0,4.3,23.5,25.3,25.3,25.4,0.291,0.288,0.269,0.307,0,0,0,0.0,0,0.0,0,0.0,2022-04-11T00:00
82.0,20.8,27.9,0.0,1010.2,986.2,7.0,5.7,2.0,5,0.54,2.1039999999999996,2.2,360.0,9.0,4.091999999999998,23.2,25.2,25.3,25.4,0.289,0.288,0.269,0.307,0,0,0,0.0,0,0.0,0,0.0,2022-04-11T01:00
86.0,20.5,26.8,0.0,1010.2,986.1,9.0,4.56,6.0,3,0.4,2.7,1.3,23.0,34.0,3.6,22.9,25.0,25.3,25.4,0.288,0.288,0.269,0.307,0,0,0,0.0,0,0.0,0,0.0,2022-04-11T02:00
